"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-21","9.62","0.00","0.0","0","70","81","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-22","5.82","0.49","0.0","0","71","72","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-23","13.20","0.00","0.0","0","66","74","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-24","13.42","0.00","0.0","0","62","66","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-25","12.75","0.00","0.0","0","60","69","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-26","6.93","0.00","0.0","0","62","73","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-27","9.62","0.00","0.0","0","66","77","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-28","13.65","0.91","0.0","0","71","83","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-29","9.17","0.00","0.0","0","71","77","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-06-30","6.93","0.11","0.0","0","71","80","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-01","9.40","0.01","0.0","0","69","77","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-02","6.71","0.00","0.0","0","72","80","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-03","6.49","0.00","0.0","0","73","81","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-04","9.62","0.00","0.0","0","76","86","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-05","7.83","0.00","0.0","0","80","92","73"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-06","8.95","0.00","0.0","0","83","94","76"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-07","11.86","0.00","0.0","0","78","84","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-08","6.04","0.00","0.0","0","73","85","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-09","6.93","0.37","0.0","0","75","85","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-10","6.93","0.00","0.0","0","76","86","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-11","6.26","0.00","0.0","0","77","87","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-12","10.96","0.03","0.0","0","80","88","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-13","9.40","0.00","0.0","0","68","71","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-14","4.92","0.00","0.0","0","67","79","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-15","9.62","0.00","0.0","0","76","96","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-16","8.28","0.00","0.0","0","78","87","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-17","11.86","0.63","0.0","0","79","92","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-18","6.26","0.08","0.0","0","77","82","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-19","6.93","1.17","0.0","0","72","83","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-20","3.58","0.00","0.0","0","75","89","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-21","9.62","0.00","0.0","0","77","83","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-22","7.61","0.00","0.0","0","79","91","71"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-23","10.29","0.00","0.0","0","75","79","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-24","7.38","0.00","0.0","0","69","79","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-25","12.08","0.39","0.0","0","73","85","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-26","6.26","0.44","0.0","0","77","84","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-27","5.82","0.00","0.0","0","76","85","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-28","5.14","0.00","0.0","0","76","84","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-29","2.91","0.00","0.0","0","75","84","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-30","3.80","0.00","0.0","0","77","86","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-07-31","4.03","0.00","0.0","0","78","85","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-01","7.38","0.00","0.0","0","77","89","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-02","9.84","0.00","0.0","0","76","84","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-03","14.76","0.29","0.0","0","64","67","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-04","9.84","0.00","0.0","0","63","78","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-05","4.03","0.29","0.0","0","68","79","57"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-06","4.03","0.09","0.0","0","67","76","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-07","2.46","0.00","0.0","0","68","82","57"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-08","5.82","0.00","0.0","0","73","84","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-09","7.61","0.57","0.0","0","70","71","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-10","7.83","0.10","0.0","0","66","74","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-11","6.04","0.00","0.0","0","68","80","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-12","3.80","0.00","0.0","0","70","80","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-13","7.61","1.00","0.0","0","67","72","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-14","5.37","0.01","0.0","0","66","76","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-15","7.61","0.00","0.0","0","68","78","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-16","11.63","1.94","0.0","0","70","78","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-17","13.42","0.08","0.0","0","70","74","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-18","4.03","0.16","0.0","0","66","75","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-19","5.14","0.00","0.0","0","69","80","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-20","6.71","0.00","0.0","0","75","86","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-21","7.61","0.19","0.0","0","72","80","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-22","13.20","0.00","0.0","0","68","76","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-23","6.93","0.00","0.0","0","67","77","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-24","9.84","0.01","0.0","0","66","73","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-25","14.09","0.55","0.0","0","65","71","57"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-26","9.40","1.22","0.0","0","64","67","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-27","8.72","0.24","0.0","0","67","73","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-28","6.49","0.00","0.0","0","66","74","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-29","2.46","0.00","0.0","0","68","80","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-30","8.05","0.01","0.0","0","72","83","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-08-31","9.84","0.00","0.0","0","65","71","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-01","10.29","0.00","0.0","0","62","72","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-02","9.62","0.00","0.0","0","70","82","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-03","8.28","0.00","0.0","0","71","85","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-04","11.86","0.07","0.0","0","71","76","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-05","12.97","0.00","0.0","0","57","65","51"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-06","6.49","0.00","0.0","0","58","68","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-07","6.49","0.00","0.0","0","60","76","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-08","12.30","0.00","0.0","0","61","68","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-09","12.53","0.00","0.0","0","62","76","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-10","11.41","0.00","0.0","0","68","81","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-11","6.26","0.00","0.0","0","71","82","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-12","4.92","0.00","0.0","0","73","85","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-13","7.83","0.00","0.0","0","75","87","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-14","7.61","0.00","0.0","0","77","91","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-15","9.40","0.00","0.0","0","78","84","70"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-16","11.63","0.04","0.0","0","75","80","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-17","7.16","0.00","0.0","0","60","67","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-18","9.17","0.37","0.0","0","57","59","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-19","12.30","0.00","0.0","0","65","80","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-20","8.28","0.04","0.0","0","72","75","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-21","9.84","0.00","0.0","0","67","84","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-22","11.86","0.00","0.0","0","81","94","73"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-23","8.72","0.00","0.0","0","83","90","73"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-24","10.29","0.00","0.0","0","81","90","70"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-25","8.50","0.41","0.0","0","66","71","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-26","10.29","0.11","0.0","0","60","65","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-27","6.71","0.00","0.0","0","57","66","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-28","8.05","0.00","0.0","0","61","75","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-29","6.71","0.00","0.0","0","58","66","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-09-30","10.07","0.00","0.0","0","57","69","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-01","13.65","0.29","0.0","0","60","63","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-02","7.61","2.18","0.0","0","61","71","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-03","8.28","0.12","0.0","0","65","72","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-04","7.16","0.00","0.0","0","54","60","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-05","3.36","0.00","0.0","0","55","65","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-06","6.26","0.44","0.0","0","55","60","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-07","7.83","0.17","0.0","0","57","67","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-08","7.16","0.00","0.0","0","60","72","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-09","9.40","0.00","0.0","0","53","57","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-10","4.92","0.00","0.0","0","44","52","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-11","7.16","0.00","0.0","0","47","56","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-12","10.74","0.00","0.0","0","56","64","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-13","6.71","0.00","0.0","0","54","61","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-14","11.86","0.53","0.0","0","51","59","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-15","9.62","0.03","0.0","0","47","53","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-16","7.38","0.00","0.0","0","50","66","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-17","5.14","0.00","0.0","0","59","73","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-18","10.51","0.00","0.0","0","61","73","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-19","7.38","0.00","0.0","0","57","74","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-20","12.97","0.00","0.0","0","63","78","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-21","14.76","0.45","0.0","0","65","69","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-22","9.40","0.00","0.0","0","55","64","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-23","15.66","0.00","0.0","0","55","61","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-24","19.24","0.00","0.0","0","45","51","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-25","6.71","0.00","0.0","0","46","58","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-26","14.54","0.00","0.0","0","48","58","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-27","18.34","0.25","0.1","0","35","36","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-28","8.72","0.00","0.0","0","33","34","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-29","8.50","0.03","0.0","0","34","44","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-30","17.90","0.00","0.0","0","38","40","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-10-31","9.17","0.00","0.0","0","31","35","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-01","10.51","0.05","0.0","0","31","37","26"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-02","8.28","0.00","0.0","0","37","40","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-03","6.93","0.05","0.5","0","33","35","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-04","8.28","0.02","0.0","0","36","43","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-05","12.30","0.07","0.0","0","38","43","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-06","4.47","0.00","0.0","0","27","33","22"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-07","7.38","0.00","0.0","0","31","36","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-08","8.05","0.00","0.0","0","32","42","26"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-09","14.99","0.00","0.0","0","26","30","12"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-10","13.65","0.03","0.1","0","16","26","11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-11","7.16","0.00","0.0","0","32","44","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-12","5.37","0.00","0.0","0","31","36","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-13","8.50","0.00","0.0","0","33","46","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-14","7.83","0.08","0.0","0","41","45","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-15","15.88","0.00","0.0","0","40","46","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-16","10.74","0.00","0.0","0","29","34","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-17","9.84","0.09","0.0","0","36","39","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-18","14.54","0.00","0.0","0","35","37","21"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-19","6.71","0.00","0.0","0","25","41","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-20","8.50","0.00","0.0","0","38","48","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-21","18.34","0.00","0.0","0","33","42","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-22","6.71","0.00","0.0","0","21","33","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-23","4.70","0.00","0.0","0","32","49","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-24","10.74","0.00","0.0","0","49","60","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-25","8.95","0.00","0.0","0","39","41","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-26","4.70","0.00","0.0","0","36","51","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-27","11.63","0.00","0.0","0","44","60","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-28","13.65","0.00","0.0","0","50","53","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-29","10.29","0.00","0.0","0","36","46","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-11-30","11.41","0.00","0.0","0","42","48","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-01","5.37","0.00","0.0","0","38","51","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-02","3.58","0.00","0.0","0","39","47","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-03","8.50","0.00","0.0","0","38","50","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-04","10.51","0.37","2.1","0","52","57","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-05","20.36","0.01","0.1","2","24","27","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-06","15.21","0.01","0.2","2","18","20","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-07","11.18","0.00","0.0","2","15","21","7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-08","8.50","0.00","0.0","2","23","32","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-09","11.41","0.00","0.0","2","24","29","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-10","6.04","0.00","0.0","2","25","29","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-11","13.20","0.18","0.9","2","29","35","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-12","7.83","0.00","0.0","2","15","27","6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-13","11.86","0.01","0.3","2","26","30","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-14","7.61","0.00","0.0","2","20","24","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-15","5.59","0.05","0.7","2","24","30","22"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-16","6.04","0.00","0.0","2","28","31","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-17","2.91","0.00","0.0","2","24","28","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-18","6.71","0.00","0.0","2","30","42","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-19","12.75","0.00","0.0","2","36","38","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-20","8.95","0.01","0.1","2","22","24","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-21","9.62","0.00","0.0","2","21","24","19"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-22","7.61","0.00","0.0","1","22","27","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-23","9.62","0.00","0.0","1","18","23","11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-24","10.74","0.01","0.1","1","18","22","4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2017-12-25","12.75","0.00","0.0","1","3","4","-6"
